selection_index,timestamp,search_kind,search_id,status,no_reentry_statement
12,2011-03-08 11:30:00,RAY,0.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,10.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,20.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,30.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,40.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,50.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,60.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,70.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,80.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,90.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,100.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,110.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,120.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,130.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,140.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,150.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,160.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,170.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,180.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,190.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,200.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,210.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,220.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,230.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,240.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,250.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,260.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,270.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,280.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,290.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,300.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,310.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,320.000000,RAY_UNBOUNDED_WITHIN_GUARD,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,330.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,340.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,350.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,55.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,105.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,115.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,125.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,135.000000,RAY_UNBOUNDED_WITHIN_GUARD,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,145.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,155.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,165.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,235.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,295.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,305.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,315.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,325.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,335.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
12,2011-03-08 11:30:00,RAY,345.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,AXIS,P13_POSITIVE,AXIS_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,AXIS,P13_NEGATIVE,AXIS_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,AXIS,P30_POSITIVE,AXIS_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,AXIS,P30_NEGATIVE,AXIS_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,0.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,10.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,20.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,30.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,40.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,50.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,60.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,70.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,80.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,90.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,100.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,110.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,120.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,130.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,140.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,150.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,160.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,170.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,180.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,190.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,200.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,210.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,220.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,230.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,240.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,250.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,260.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,270.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,280.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,290.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,300.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,310.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,320.000000,RAY_UNBOUNDED_WITHIN_GUARD,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,330.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,340.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,350.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,55.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,105.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,115.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,125.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,135.000000,RAY_UNBOUNDED_WITHIN_GUARD,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,145.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,155.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,165.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,225.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,295.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,305.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,315.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,325.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,335.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
13,2011-05-16 07:30:00,RAY,345.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,AXIS,P13_POSITIVE,AXIS_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,AXIS,P13_NEGATIVE,AXIS_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,AXIS,P30_POSITIVE,AXIS_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,AXIS,P30_NEGATIVE,AXIS_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,0.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,10.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,20.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,30.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,40.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,50.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,60.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,70.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,80.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,90.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,100.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,110.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,120.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,130.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,140.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,150.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,160.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,170.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,180.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,190.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,200.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,210.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,220.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,230.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,240.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,250.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,260.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,270.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,280.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,290.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,300.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,310.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,320.000000,RAY_UNBOUNDED_WITHIN_GUARD,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,330.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,340.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,350.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,55.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,105.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,115.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,125.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,135.000000,RAY_UNBOUNDED_WITHIN_GUARD,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,145.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,155.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,165.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,235.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,295.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,305.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,315.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,325.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,335.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
14,2011-03-08 12:30:00,RAY,345.000000,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
15,2011-05-11 17:30:00,AXIS,P13_POSITIVE,AXIS_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
15,2011-05-11 17:30:00,AXIS,P13_NEGATIVE,AXIS_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
15,2011-05-11 17:30:00,AXIS,P30_POSITIVE,AXIS_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA
